"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"ARI","ATL","Christian Walker","Ketel Marte","Marcell Ozuna","Matt Olson",17400,35.3,2
"ARI","CIN","Christian Walker","Ketel Marte","Jonathan India","Tommy Pham",14900,35.3,2.4
"ARI","SD","Daulton Varsho","David Peralta","Jake Cronenworth","Luke Voit",14800,35.3,2.4
"ARI","SD","Ketel Marte","Pavin Smith","Jake Cronenworth","Luke Voit",15800,35.3,2.2
"ARI","SD","Christian Walker","Daulton Varsho","Luke Voit","Trent Grisham",14000,35.3,2.5
"ARI","SF","Christian Walker","Daulton Varsho","Darin Ruf","Joc Pederson",13400,35.3,2.6
"ARI","SF","Christian Walker","Daulton Varsho","Mike Yastrzemski","Thairo Estrada",15100,35.3,2.3
"ARI","MIL","Christian Walker","Daulton Varsho","Andrew McCutchen","Christian Yelich",15700,35.3,2.2
"ARI","TB","Carson Kelly","Ketel Marte","Mike Zunino","Wander Franco",18900,35.3,1.9
"ARI","WSH","Carson Kelly","Ketel Marte","Alcides Escobar","Juan Soto",19700,35.3,1.8
"ARI","LAD","Carson Kelly","Ketel Marte","Justin Turner","Mookie Betts",18200,35.3,1.9
"ARI","COL","Carson Kelly","Ketel Marte","C.J. Cron","Ryan McMahon",17700,35.3,2
"ARI","MIL","Ketel Marte","Sergio Alcantara","Hunter Renfroe","Willy Adames",16800,35.3,2.1
"ARI","PHI","Pavin Smith","Seth Beer","Jean Segura","Johan Camargo",13500,35.3,2.6
"ARI","LAD","Pavin Smith","Seth Beer","Freddie Freeman","Trea Turner",17200,35.3,2.1
"ARI","PHI","Daulton Varsho","Yonny Hernandez","Matt Vierling","Rhys Hoskins",15800,35.3,2.2
"ATL","LAA","Matt Olson","Ozzie Albies","Brandon Marsh","Shohei Ohtani",18700,35.3,1.9
"ATL","SF","Ozzie Albies","Travis d'Arnaud","Darin Ruf","Mike Yastrzemski",15900,35.3,2.2
"ATL","SF","Austin Riley","Ozzie Albies","Joc Pederson","Mike Yastrzemski",17000,35.3,2.1
"ATL","TB","Matt Olson","Travis d'Arnaud","Brandon Lowe","Kevin Kiermaier",16800,35.3,2.1
"ATL","OAK","Matt Olson","Travis d'Arnaud","Sean Murphy","Tony Kemp",16600,35.3,2.1
"ATL","OAK","Matt Olson","Travis d'Arnaud","Seth Brown","Tony Kemp",15200,35.3,2.3
"ATL","SF","Dansby Swanson","Ozzie Albies","Brandon Belt","Wilmer Flores",17600,35.3,2
"ATL","LAD","Marcell Ozuna","Matt Olson","Trea Turner","Will Smith",18800,35.3,1.9
"ATL","LAA","Marcell Ozuna","Travis d'Arnaud","Jared Walsh","Shohei Ohtani",17500,35.3,2
"ATL","PHI","Austin Riley","Eddie Rosario","Bryce Harper","Simon Muzziotti",16800,35.3,2.1
"ATL","PHI","Austin Riley","Orlando Arcia","Matt Vierling","Rhys Hoskins",14400,35.3,2.5
"BAL","WSH","Cedric Mullins","Ryan Mountcastle","Lane Thomas","Nelson Cruz",16200,35.3,2.2
"BAL","SF","Cedric Mullins","Rougned Odor","Brandon Belt","Joc Pederson",16400,35.3,2.2
"BAL","PHI","Rougned Odor","Ryan Mountcastle","Didi Gregorius","Jean Segura",16000,35.3,2.2
"CHC","SF","Clint Frazier","Patrick Wisdom","Brandon Belt","Brandon Crawford",18500,35.3,1.9
"CHC","PHI","Jason Heyward","Nico Hoerner","Bryce Harper","Didi Gregorius",17900,35.3,2
"CIN","LAD","Jonathan India","Tommy Pham","Trea Turner","Will Smith",16300,35.3,2.2
"CIN","TB","Jonathan India","Tyler Stephenson","Brandon Lowe","Ji-Man Choi",15900,35.3,2.2
"CIN","PHI","Brandon Drury","Tyler Stephenson","Didi Gregorius","Rhys Hoskins",15000,35.3,2.4
"CIN","PHI","Joey Votto","Kyle Farmer","Didi Gregorius","Rhys Hoskins",16800,35.3,2.1
"CIN","PHI","Aramis Garcia","Tommy Pham","Kyle Schwarber","Rhys Hoskins",15600,35.3,2.3
"CIN","PHI","Alejo Lopez","Tyler Stephenson","J.T. Realmuto","Kyle Schwarber",15800,35.3,2.2
"CIN","PHI","Aramis Garcia","Kyle Farmer","J.T. Realmuto","Kyle Schwarber",16000,35.3,2.2
"COL","TB","C.J. Cron","Kris Bryant","Mike Zunino","Randy Arozarena",18200,35.3,1.9
"COL","WSH","Charlie Blackmon","Kris Bryant","Juan Soto","Maikel Franco",17400,35.3,2
"COL","PHI","Charlie Blackmon","Jose Iglesias","J.T. Realmuto","Johan Camargo",15700,35.3,2.2
"COL","PHI","Brendan Rodgers","Colton Welker","Kyle Schwarber","Nick Castellanos",17400,35.3,2
"COL","PHI","Randal Grichuk","Yonathan Daza","J.T. Realmuto","Jean Segura",15300,35.3,2.3
"HOU","SF","Michael Brantley","Yordan Alvarez","Brandon Crawford","Joc Pederson",18200,35.3,1.9
"HOU","PHI","Kyle Tucker","Yordan Alvarez","Garrett Stubbs","Nick Castellanos",19300,35.3,1.8
"HOU","TB","Kyle Tucker","Yordan Alvarez","Ji-Man Choi","Wander Franco",19500,35.3,1.8
"HOU","SF","Alex Bregman","Yordan Alvarez","Brandon Belt","Joey Bart",18800,35.3,1.9
"HOU","LAD","Jose Altuve","Yuli Gurriel","Freddie Freeman","Mookie Betts",19900,35.3,1.8
"HOU","TB","Alex Bregman","Michael Brantley","Brandon Lowe","Kevin Kiermaier",17900,35.3,2
"HOU","OAK","Alex Bregman","Michael Brantley","Sean Murphy","Tony Kemp",17700,35.3,2
"HOU","OAK","Alex Bregman","Michael Brantley","Seth Brown","Tony Kemp",16300,35.3,2.2
"HOU","PHI","Kyle Tucker","Yuli Gurriel","Jean Segura","Johan Camargo",16200,35.3,2.2
"HOU","PHI","Jeremy Pena","Michael Brantley","Bryce Harper","Bryson Stott",17600,35.3,2
"HOU","PHI","Jeremy Pena","Michael Brantley","Bryce Harper","Garrett Stubbs",16200,35.3,2.2
"HOU","PHI","Jose Siri","Yuli Gurriel","Jean Segura","Nick Castellanos",17700,35.3,2
"HOU","PHI","Martin Maldonado","Niko Goodrum","J.T. Realmuto","Kyle Schwarber",17100,35.3,2.1
"LAA","MIL","Jared Walsh","Shohei Ohtani","Hunter Renfroe","Omar Narvaez",17700,35.3,2
"LAA","TB","Jared Walsh","Shohei Ohtani","Josh Lowe","Kevin Kiermaier",15900,35.3,2.2
"LAA","WSH","Shohei Ohtani","Taylor Ward","Keibert Ruiz","Nelson Cruz",17800,35.3,2
"LAA","TB","Jo Adell","Shohei Ohtani","Brandon Lowe","Yandy Diaz",19500,35.3,1.8
"LAD","MIL","Mookie Betts","Trea Turner","Kolten Wong","Rowdy Tellez",17800,35.3,2
"LAD","WSH","Mookie Betts","Will Smith","Alcides Escobar","Cesar Hernandez",17600,35.3,2
"LAD","OAK","Mookie Betts","Will Smith","Sean Murphy","Sheldon Neuse",17300,35.3,2
"LAD","OAK","Mookie Betts","Will Smith","Seth Brown","Sheldon Neuse",15900,35.3,2.2
"LAD","TB","Freddie Freeman","Trea Turner","Ji-Man Choi","Yandy Diaz",19100,35.3,1.8
"LAD","MIL","Freddie Freeman","Mookie Betts","Andrew McCutchen","Willy Adames",19100,35.3,1.8
"LAD","MIL","Chris Taylor","Will Smith","Christian Yelich","Hunter Renfroe",17400,35.3,2
"LAD","SD","Justin Turner","Trea Turner","Manny Machado","Trent Grisham",18300,35.3,1.9
"LAD","NYM","Cody Bellinger","Mookie Betts","Pete Alonso","Starling Marte",19700,35.3,1.8
"LAD","WSH","Cody Bellinger","Freddie Freeman","Keibert Ruiz","Nelson Cruz",16500,35.3,2.1
"LAD","TB","Edwin Rios","Will Smith","Brandon Lowe","Yandy Diaz",16300,35.3,2.2
"LAD","SF","Edwin Rios","Freddie Freeman","Brandon Belt","Thairo Estrada",16200,35.3,2.2
"LAD","PHI","Chris Taylor","Gavin Lux","Bryce Harper","Bryson Stott",17800,35.3,2
"LAD","PHI","Chris Taylor","Gavin Lux","Bryce Harper","Garrett Stubbs",16400,35.3,2.2
"LAD","PHI","Edwin Rios","Gavin Lux","Matt Vierling","Rhys Hoskins",13500,35.3,2.6
"MIL","WSH","Andrew McCutchen","Hunter Renfroe","Juan Soto","Maikel Franco",18000,35.3,2
"MIL","SF","Christian Yelich","Kolten Wong","Brandon Belt","Joey Bart",16600,35.3,2.1
"MIL","TB","Andrew McCutchen","Kolten Wong","Brandon Lowe","Kevin Kiermaier",16700,35.3,2.1
"MIL","OAK","Andrew McCutchen","Kolten Wong","Sean Murphy","Tony Kemp",16500,35.3,2.1
"MIL","OAK","Andrew McCutchen","Kolten Wong","Seth Brown","Tony Kemp",15100,35.3,2.3
"MIL","TB","Rowdy Tellez","Willy Adames","Brandon Lowe","Mike Zunino",17700,35.3,2
"MIL","PHI","Omar Narvaez","Willy Adames","Bryce Harper","Simon Muzziotti",16600,35.3,2.1
"MIL","PHI","Rowdy Tellez","Victor Caratini","Kyle Schwarber","Nick Castellanos",17300,35.3,2
"MIL","PHI","Lorenzo Cain","Mike Brosseau","Nick Castellanos","Rhys Hoskins",17700,35.3,2
"MIL","PHI","Jace Peterson","Keston Hiura","J.T. Realmuto","Kyle Schwarber",17500,35.3,2
"NYM","PHI","Eduardo Escobar","Mark Canha","J.T. Realmuto","Jean Segura",17800,35.3,2
"NYM","PHI","Mark Canha","Robinson Cano","Bryce Harper","Didi Gregorius",17800,35.3,2
"OAK","PHI","Jed Lowrie","Sean Murphy","Didi Gregorius","Johan Camargo",15900,35.3,2.2
"OAK","PHI","Jed Lowrie","Seth Brown","Didi Gregorius","Johan Camargo",14500,35.3,2.4
"OAK","SF","Elvis Andrus","Tony Kemp","Darin Ruf","Mike Yastrzemski",14400,35.3,2.5
"OAK","WSH","Chad Pinder","Sean Murphy","Josh Bell","Juan Soto",18700,35.3,1.9
"OAK","WSH","Chad Pinder","Seth Brown","Josh Bell","Juan Soto",17300,35.3,2
"OAK","PHI","Austin Allen","Sean Murphy","Jean Segura","Rhys Hoskins",17200,35.3,2.1
"OAK","PHI","Austin Allen","Seth Brown","Jean Segura","Rhys Hoskins",15800,35.3,2.2
"PHI","SF","Bryce Harper","Didi Gregorius","Austin Slater","Thairo Estrada",18100,35.3,1.9
"PHI","WSH","Kyle Schwarber","Nick Castellanos","Donovan Casey","Keibert Ruiz",17200,35.3,2.1
"PHI","WSH","Kyle Schwarber","Nick Castellanos","Keibert Ruiz","Lucius Fox",17400,35.3,2
"PHI","PIT","Jean Segura","Rhys Hoskins","Hoy Park","Michael Chavis",15700,35.3,2.2
"PHI","WSH","Didi Gregorius","J.T. Realmuto","Lane Thomas","Yadiel Hernandez",16300,35.3,2.2
"PHI","PIT","Jean Segura","Kyle Schwarber","Dan Vogelbach","Michael Chavis",17800,35.3,2
"PHI","SD","Bryce Harper","Johan Camargo","Ha-Seong Kim","Matt Beaty",13700,35.3,2.6
"PHI","PIT","Didi Gregorius","Nick Castellanos","Cole Tucker","Kevin Newman",17700,35.3,2
"PHI","TB","Johan Camargo","Nick Castellanos","Manuel Margot","Wander Franco",16700,35.3,2.1
"PHI","PIT","Johan Camargo","Nick Castellanos","Jake Marisnick","Michael Chavis",13900,35.3,2.5
"PHI","PIT","Kyle Schwarber","Matt Vierling","Ke'Bryan Hayes","Yoshi Tsutsugo",16600,35.3,2.1
"PHI","TB","Kyle Schwarber","Matt Vierling","Josh Lowe","Taylor Walls",13700,35.3,2.6
"PHI","SF","Bryce Harper","Bryson Stott","Joey Bart","Wilmer Flores",17000,35.3,2.1
"PHI","SF","Bryce Harper","Bryson Stott","Steven Duggar","Thairo Estrada",17100,35.3,2.1
"PHI","SF","Bryce Harper","Garrett Stubbs","Joey Bart","Wilmer Flores",15600,35.3,2.3
"PHI","SF","Bryce Harper","Garrett Stubbs","Steven Duggar","Thairo Estrada",15700,35.3,2.2
"PHI","SF","Jean Segura","Matt Vierling","Steven Duggar","Wilmer Flores",13600,35.3,2.6
"PHI","TB","Jean Segura","Johan Camargo","Ji-Man Choi","Yandy Diaz",15400,35.3,2.3
"SD","SF","Jake Cronenworth","Trent Grisham","Brandon Belt","Joey Bart",16100,35.3,2.2
"SD","TB","Austin Nola","Trent Grisham","Brandon Lowe","Kevin Kiermaier",16100,35.3,2.2
"SF","TB","Brandon Belt","Darin Ruf","Ji-Man Choi","Taylor Walls",14800,35.3,2.4
"SF","WSH","Joc Pederson","Joey Bart","Cesar Hernandez","Nelson Cruz",14700,35.3,2.4
"SF","TB","Thairo Estrada","Wilmer Flores","Brandon Lowe","Wander Franco",18500,35.3,1.9
"TB","WSH","Brandon Lowe","Wander Franco","Lane Thomas","Victor Robles",16900,35.3,2.1
"TB","WSH","Brandon Lowe","Taylor Walls","Juan Soto","Keibert Ruiz",18400,35.3,1.9
"TB","WSH","Ji-Man Choi","Josh Lowe","Josh Bell","Juan Soto",17700,35.3,2
"HOU","LAD","Kyle Tucker","Yuli Gurriel","Freddie Freeman","Trea Turner",19900,35.3,1.8
"OAK","SD","Jed Lowrie","Tony Kemp","Ha-Seong Kim","Manny Machado",14800,35.3,2.4
"OAK","PHI","Elvis Andrus","Jed Lowrie","J.T. Realmuto","Simon Muzziotti",15200,35.3,2.3
"ARI","SF","Daulton Varsho","Ketel Marte","Joey Bart","Thairo Estrada",15800,35.3,2.2
"ARI","LAD","David Peralta","Ketel Marte","Chris Taylor","Justin Turner",17000,35.3,2.1
"ARI","NYM","Daulton Varsho","Seth Beer","Eduardo Escobar","Starling Marte",17600,35.3,2
"ARI","LAA","Daulton Varsho","Seth Beer","Jo Adell","Shohei Ohtani",16400,35.3,2.2
"ARI","LAD","Daulton Varsho","Seth Beer","Edwin Rios","Will Smith",13200,35.3,2.7
"ARI","LAD","Christian Walker","Daulton Varsho","Edwin Rios","Trea Turner",14700,35.3,2.4
"ARI","LAD","Carson Kelly","Ketel Marte","Chris Taylor","Freddie Freeman",18100,35.3,1.9
"ARI","LAA","Geraldo Perdomo","Ketel Marte","Anthony Rendon","Shohei Ohtani",18700,35.3,1.9
"ARI","SF","Geraldo Perdomo","Ketel Marte","Brandon Crawford","Darin Ruf",17300,35.3,2
"ARI","NYM","Christian Walker","David Peralta","Francisco Lindor","Starling Marte",18700,35.3,1.9
"ARI","COL","David Peralta","Pavin Smith","C.J. Cron","Kris Bryant",15300,35.3,2.3
"ARI","PHI","Carson Kelly","Yonny Hernandez","Jean Segura","Rhys Hoskins",17700,35.3,2
"ATL","WSH","Matt Olson","Ozzie Albies","Nelson Cruz","Victor Robles",17300,35.3,2
"ATL","LAD","Matt Olson","Ozzie Albies","Chris Taylor","Mookie Betts",19200,35.3,1.8
"ATL","PHI","Austin Riley","Matt Olson","Alec Bohm","Bryce Harper",18900,35.3,1.9
"ATL","PHI","Guillermo Heredia","Marcell Ozuna","Bryce Harper","Didi Gregorius",17100,35.3,2.1
"BAL","PHI","Ramon Urias","Trey Mancini","Matt Vierling","Rhys Hoskins",14300,35.3,2.5
"BAL","PHI","Jorge Mateo","Robinson Chirinos","Bryce Harper","Johan Camargo",13900,35.3,2.5
"BAL","PHI","Ryan McKenna","Ryan Mountcastle","J.T. Realmuto","Kyle Schwarber",16900,35.3,2.1
"CHC","PHI","Nick Madrigal","Patrick Wisdom","Bryce Harper","Bryson Stott",18800,35.3,1.9
"CHC","PHI","Nick Madrigal","Patrick Wisdom","Bryce Harper","Garrett Stubbs",17400,35.3,2
"CHC","WSH","Ian Happ","Nick Madrigal","Juan Soto","Nelson Cruz",18600,35.3,1.9
"CHC","PHI","Clint Frazier","Nico Hoerner","Matt Vierling","Nick Castellanos",15800,35.3,2.2
"CHC","PHI","Ian Happ","Rafael Ortega","Jean Segura","Kyle Schwarber",17800,35.3,2
"CHC","PHI","Jonathan Villar","Rafael Ortega","J.T. Realmuto","Jean Segura",18500,35.3,1.9
"CIN","PHI","Tommy Pham","Tyler Stephenson","Johan Camargo","Rhys Hoskins",13500,35.3,2.6
"CIN","PHI","Kyle Farmer","Tyler Stephenson","J.T. Realmuto","Johan Camargo",13900,35.3,2.5
"CIN","PHI","Brandon Drury","Tyler Naquin","Bryce Harper","Matt Vierling",13800,35.3,2.6
"CIN","PHI","Alejo Lopez","Aristides Aquino","Nick Castellanos","Rhys Hoskins",15500,35.3,2.3
"COL","TB","Connor Joe","Kris Bryant","Kevin Kiermaier","Wander Franco",16400,35.3,2.2
"COL","LAD","C.J. Cron","Connor Joe","Cody Bellinger","Trea Turner",17300,35.3,2
"COL","SF","Kris Bryant","Ryan McMahon","Brandon Crawford","Joc Pederson",17200,35.3,2.1
"COL","SF","Connor Joe","Randal Grichuk","Brandon Belt","Steven Duggar",14900,35.3,2.4
"COL","WSH","Charlie Blackmon","Ryan McMahon","Josh Bell","Nelson Cruz",17500,35.3,2
"COL","SF","Connor Joe","Elias Diaz","Brandon Belt","Joc Pederson",16200,35.3,2.2
"COL","PHI","Charlie Blackmon","Elias Diaz","Kyle Schwarber","Matt Vierling",15700,35.3,2.2
"COL","PHI","Elias Diaz","Randal Grichuk","Johan Camargo","Nick Castellanos",15400,35.3,2.3
"COL","PHI","Alan Trejo","Connor Joe","J.T. Realmuto","Matt Vierling",14800,35.3,2.4
"COL","PHI","Alan Trejo","Colton Welker","Bryce Harper","Nick Castellanos",16900,35.3,2.1
"HOU","SF","Jose Altuve","Yordan Alvarez","Brandon Crawford","Joc Pederson",19700,35.3,1.8
"HOU","WSH","Kyle Tucker","Yordan Alvarez","Juan Soto","Maikel Franco",19800,35.3,1.8
"HOU","OAK","Michael Brantley","Yuli Gurriel","Sean Murphy","Seth Brown",16300,35.3,2.2
"HOU","PHI","Michael Brantley","Yuli Gurriel","Bryson Stott","J.T. Realmuto",17900,35.3,2
"HOU","PHI","Michael Brantley","Yuli Gurriel","Garrett Stubbs","J.T. Realmuto",16500,35.3,2.1
"HOU","TB","Alex Bregman","Jose Altuve","Brandon Lowe","Kevin Kiermaier",19400,35.3,1.8
"HOU","OAK","Alex Bregman","Jose Altuve","Sean Murphy","Tony Kemp",19200,35.3,1.8
"HOU","OAK","Alex Bregman","Jose Altuve","Seth Brown","Tony Kemp",17800,35.3,2
"HOU","WSH","Alex Bregman","Yuli Gurriel","Lane Thomas","Nelson Cruz",17200,35.3,2.1
"HOU","PHI","Jeremy Pena","Jose Altuve","Bryce Harper","Bryson Stott",19100,35.3,1.8
"HOU","PHI","Jeremy Pena","Jose Altuve","Bryce Harper","Garrett Stubbs",17700,35.3,2
"HOU","PHI","Chas McCormick","Jeremy Pena","Matt Vierling","Rhys Hoskins",14300,35.3,2.5
"HOU","PHI","Martin Maldonado","Yordan Alvarez","J.T. Realmuto","Johan Camargo",16100,35.3,2.2
"HOU","PHI","Alex Bregman","Joe Perez","J.T. Realmuto","Jean Segura",17400,35.3,2
"LAA","SF","Jose Rojas","Shohei Ohtani","Mike Yastrzemski","Wilmer Flores",16500,35.3,2.1
"LAA","PIT","Jose Rojas","Shohei Ohtani","Bryan Reynolds","Ke'Bryan Hayes",18600,35.3,1.9
"LAA","SD","Anthony Rendon","Shohei Ohtani","Jake Cronenworth","Manny Machado",18800,35.3,1.9
"LAA","WSH","Anthony Rendon","Shohei Ohtani","Cesar Hernandez","Lane Thomas",16900,35.3,2.1
"LAA","PHI","Shohei Ohtani","Taylor Ward","Didi Gregorius","Matt Vierling",16900,35.3,2.1
"LAA","WSH","Jo Adell","Shohei Ohtani","Juan Soto","Lane Thomas",18900,35.3,1.9
"LAA","TB","Jared Walsh","Jose Rojas","Brandon Lowe","Yandy Diaz",17200,35.3,2.1
"LAA","SF","Brandon Marsh","Jared Walsh","Brandon Belt","Wilmer Flores",16300,35.3,2.2
"LAA","TB","Jared Walsh","Max Stassi","Brandon Lowe","Randy Arozarena",19000,35.3,1.9
"LAA","PHI","Max Stassi","Tyler Wade","Matt Vierling","Nick Castellanos",15600,35.3,2.3
"LAA","PHI","Jack Mayfield","Jared Walsh","Kyle Schwarber","Rhys Hoskins",18000,35.3,2
"LAD","SD","Mookie Betts","Trea Turner","Austin Nola","Jake Cronenworth",18900,35.3,1.9
"LAD","MIL","Mookie Betts","Will Smith","Rowdy Tellez","Willy Adames",16800,35.3,2.1
"LAD","OAK","Freddie Freeman","Trea Turner","Sheldon Neuse","Tony Kemp",17500,35.3,2
"LAD","MIL","Freddie Freeman","Mookie Betts","Christian Yelich","Rowdy Tellez",17800,35.3,2
"LAD","SF","Justin Turner","Trea Turner","Darin Ruf","Mike Yastrzemski",17200,35.3,2.1
"LAD","WSH","Justin Turner","Will Smith","Alcides Escobar","Nelson Cruz",17000,35.3,2.1
"LAD","PHI","Cody Bellinger","Freddie Freeman","Didi Gregorius","Matt Vierling",15600,35.3,2.3
"LAD","WSH","Edwin Rios","Will Smith","Juan Soto","Lane Thomas",15700,35.3,2.2
"LAD","WSH","Gavin Lux","Mookie Betts","Cesar Hernandez","Juan Soto",18700,35.3,1.9
"LAD","SF","Max Muncy","Trea Turner","Brandon Belt","Joc Pederson",19100,35.3,1.8
"LAD","PHI","Cody Bellinger","Justin Turner","Johan Camargo","Rhys Hoskins",15000,35.3,2.4
"LAD","PHI","Austin Barnes","Max Muncy","J.T. Realmuto","Kyle Schwarber",18700,35.3,1.9
"MIL","SF","Andrew McCutchen","Christian Yelich","Brandon Belt","Joey Bart",16900,35.3,2.1
"MIL","OAK","Kolten Wong","Willy Adames","Sean Murphy","Seth Brown",16700,35.3,2.1
"MIL","PHI","Kolten Wong","Willy Adames","Bryson Stott","J.T. Realmuto",18300,35.3,1.9
"MIL","PHI","Kolten Wong","Willy Adames","Garrett Stubbs","J.T. Realmuto",16900,35.3,2.1
"MIL","WSH","Omar Narvaez","Rowdy Tellez","Juan Soto","Nelson Cruz",16900,35.3,2.1
"MIL","PHI","Hunter Renfroe","Tyrone Taylor","Matt Vierling","Rhys Hoskins",15900,35.3,2.2
"MIL","PHI","Christian Yelich","Mike Brosseau","Jean Segura","Nick Castellanos",18300,35.3,1.9
"MIL","PHI","Keston Hiura","Rowdy Tellez","Jean Segura","Nick Castellanos",16600,35.3,2.1
"NYM","PHI","Pete Alonso","Starling Marte","Didi Gregorius","Johan Camargo",18700,35.3,1.9
"NYM","SF","Francisco Lindor","Pete Alonso","Brandon Crawford","Darin Ruf",19400,35.3,1.8
"NYM","PHI","James McCann","Starling Marte","Johan Camargo","Kyle Schwarber",17200,35.3,2.1
"NYM","PHI","J.D. Davis","Starling Marte","Didi Gregorius","J.T. Realmuto",19700,35.3,1.8
"NYM","PHI","Matt Reynolds","Starling Marte","Jean Segura","Rhys Hoskins",18000,35.3,2
"NYM","PHI","Nick Plummer","Starling Marte","Jean Segura","Rhys Hoskins",18000,35.3,2
"NYM","PHI","Francisco Lindor","Luis Guillorme","Kyle Schwarber","Rhys Hoskins",18500,35.3,1.9
"OAK","WSH","Sean Murphy","Tony Kemp","Lane Thomas","Maikel Franco",14600,35.3,2.4
"OAK","WSH","Seth Brown","Tony Kemp","Lane Thomas","Maikel Franco",13200,35.3,2.7
"OAK","SF","Sean Murphy","Seth Brown","Brandon Crawford","Steven Duggar",16200,35.3,2.2
"OAK","SD","Sean Murphy","Seth Brown","Jake Cronenworth","Wil Myers",15500,35.3,2.3
"OAK","SD","Jed Lowrie","Tony Kemp","Trent Grisham","Wil Myers",14300,35.3,2.5
"OAK","TB","Billy McKinney","Tony Kemp","Randy Arozarena","Wander Franco",16300,35.3,2.2
"OAK","WSH","Billy McKinney","Tony Kemp","Juan Soto","Keibert Ruiz",16300,35.3,2.2
"OAK","WSH","Elvis Andrus","Sean Murphy","Alcides Escobar","Nelson Cruz",17100,35.3,2.1
"OAK","WSH","Elvis Andrus","Seth Brown","Alcides Escobar","Nelson Cruz",15700,35.3,2.2
"OAK","PHI","Sheldon Neuse","Tony Kemp","Jean Segura","Johan Camargo",13800,35.3,2.6
"OAK","TB","Cristian Pache","Tony Kemp","Brandon Lowe","Randy Arozarena",16500,35.3,2.1
"OAK","PHI","Stephen Vogt","Tony Kemp","Jean Segura","Kyle Schwarber",16700,35.3,2.1
"OAK","PHI","Chad Pinder","Stephen Vogt","J.T. Realmuto","Jean Segura",16200,35.3,2.2
"PHI","PIT","Bryce Harper","Nick Castellanos","Andrew Knapp","Dan Vogelbach",19400,35.3,1.8
"PHI","SF","J.T. Realmuto","Kyle Schwarber","Luke Williams","Steven Duggar",15800,35.3,2.2
"PHI","PIT","Kyle Schwarber","Nick Castellanos","Ben Gamel","Cole Tucker",17500,35.3,2
"PHI","TB","Jean Segura","Nick Castellanos","Brett Phillips","Yandy Diaz",17800,35.3,2
"PHI","SF","Jean Segura","Rhys Hoskins","Brandon Crawford","Tommy La Stella",17700,35.3,2
"PHI","SF","Didi Gregorius","J.T. Realmuto","Austin Slater","Brandon Crawford",18800,35.3,1.9
"PHI","WSH","Didi Gregorius","J.T. Realmuto","Cesar Hernandez","Riley Adams",16600,35.3,2.1
"PHI","SF","Matt Vierling","Nick Castellanos","Brandon Belt","Mauricio Dubon",16700,35.3,2.1
"PHI","PIT","Matt Vierling","Nick Castellanos","Bryan Reynolds","Dan Vogelbach",18800,35.3,1.9
"PHI","TB","Bryce Harper","Bryson Stott","Mike Zunino","Taylor Walls",17800,35.3,2
"PHI","TB","Bryce Harper","Garrett Stubbs","Mike Zunino","Taylor Walls",16400,35.3,2.2
"PHI","WSH","Johan Camargo","Kyle Schwarber","Alcides Escobar","Josh Bell",17100,35.3,2.1
"PHI","SF","Bryson Stott","J.T. Realmuto","Brandon Crawford","Steven Duggar",17800,35.3,2
"PHI","SD","Bryson Stott","J.T. Realmuto","Jake Cronenworth","Wil Myers",17100,35.3,2.1
"PHI","SF","Garrett Stubbs","J.T. Realmuto","Brandon Crawford","Steven Duggar",16400,35.3,2.2
"PHI","SD","Garrett Stubbs","J.T. Realmuto","Jake Cronenworth","Wil Myers",15700,35.3,2.2
