Team,Player1,Salary1,Proj1,Player2,Salary2,Proj2,Player3,Salary3,Proj3
SAC,Davion Mitchell,3500,18.81,Marvin Bagley,4200,12.14,Richaun Holmes,6100,30.12
SAC,Davion Mitchell,3500,18.81,Marvin Bagley,4200,12.14,Tristan Thompson,3200,10.04
SAC,Davion Mitchell,3500,18.81,Marvin Bagley,4200,12.14,Tyrese Haliburton,5800,29.95
SAC,Davion Mitchell,3500,18.81,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12
SAC,Davion Mitchell,3500,18.81,Maurice Harkless,3000,11.95,Tristan Thompson,3200,10.04
SAC,Davion Mitchell,3500,18.81,Maurice Harkless,3000,11.95,Tyrese Haliburton,5800,29.95
SAC,Davion Mitchell,3500,18.81,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04
SAC,Davion Mitchell,3500,18.81,Richaun Holmes,6100,30.12,Tyrese Haliburton,5800,29.95
SAC,Davion Mitchell,3500,18.81,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
SAC,De'Aaron Fox,7600,36.63,Harrison Barnes,6200,32.8,Marvin Bagley,4200,12.14
SAC,De'Aaron Fox,7600,36.63,Harrison Barnes,6200,32.8,Maurice Harkless,3000,11.95
SAC,De'Aaron Fox,7600,36.63,Harrison Barnes,6200,32.8,Richaun Holmes,6100,30.12
SAC,De'Aaron Fox,7600,36.63,Harrison Barnes,6200,32.8,Tristan Thompson,3200,10.04
SAC,De'Aaron Fox,7600,36.63,Harrison Barnes,6200,32.8,Tyrese Haliburton,5800,29.95
SAC,De'Aaron Fox,7600,36.63,Marvin Bagley,4200,12.14,Maurice Harkless,3000,11.95
SAC,De'Aaron Fox,7600,36.63,Marvin Bagley,4200,12.14,Richaun Holmes,6100,30.12
SAC,De'Aaron Fox,7600,36.63,Marvin Bagley,4200,12.14,Tristan Thompson,3200,10.04
SAC,De'Aaron Fox,7600,36.63,Marvin Bagley,4200,12.14,Tyrese Haliburton,5800,29.95
SAC,De'Aaron Fox,7600,36.63,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12
SAC,De'Aaron Fox,7600,36.63,Maurice Harkless,3000,11.95,Tristan Thompson,3200,10.04
SAC,De'Aaron Fox,7600,36.63,Maurice Harkless,3000,11.95,Tyrese Haliburton,5800,29.95
SAC,De'Aaron Fox,7600,36.63,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04
SAC,De'Aaron Fox,7600,36.63,Richaun Holmes,6100,30.12,Tyrese Haliburton,5800,29.95
SAC,De'Aaron Fox,7600,36.63,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
SAC,Harrison Barnes,6200,32.8,Marvin Bagley,4200,12.14,Maurice Harkless,3000,11.95
SAC,Harrison Barnes,6200,32.8,Marvin Bagley,4200,12.14,Richaun Holmes,6100,30.12
SAC,Harrison Barnes,6200,32.8,Marvin Bagley,4200,12.14,Tristan Thompson,3200,10.04
SAC,Harrison Barnes,6200,32.8,Marvin Bagley,4200,12.14,Tyrese Haliburton,5800,29.95
SAC,Harrison Barnes,6200,32.8,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12
SAC,Harrison Barnes,6200,32.8,Maurice Harkless,3000,11.95,Tristan Thompson,3200,10.04
SAC,Harrison Barnes,6200,32.8,Maurice Harkless,3000,11.95,Tyrese Haliburton,5800,29.95
SAC,Harrison Barnes,6200,32.8,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04
SAC,Harrison Barnes,6200,32.8,Richaun Holmes,6100,30.12,Tyrese Haliburton,5800,29.95
SAC,Harrison Barnes,6200,32.8,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
SAC,Marvin Bagley,4200,12.14,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12
SAC,Marvin Bagley,4200,12.14,Maurice Harkless,3000,11.95,Tristan Thompson,3200,10.04
SAC,Marvin Bagley,4200,12.14,Maurice Harkless,3000,11.95,Tyrese Haliburton,5800,29.95
SAC,Marvin Bagley,4200,12.14,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04
SAC,Marvin Bagley,4200,12.14,Richaun Holmes,6100,30.12,Tyrese Haliburton,5800,29.95
SAC,Marvin Bagley,4200,12.14,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
SAC,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04
SAC,Maurice Harkless,3000,11.95,Richaun Holmes,6100,30.12,Tyrese Haliburton,5800,29.95
SAC,Maurice Harkless,3000,11.95,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
SAC,Richaun Holmes,6100,30.12,Tristan Thompson,3200,10.04,Tyrese Haliburton,5800,29.95
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Daniel Theis,3600,19.31
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Eric Gordon,4800,20.79
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Jae'Sean Tate,4900,24.98
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Jalen Green,4500,23.63
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Kenyon Martin Jr.,3200,15.16
HOU,Alperen Sengun,4300,22.66,Christian Wood,7400,35.67,Kevin Porter,5900,28.59
HOU,Alperen Sengun,4300,22.66,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79
HOU,Alperen Sengun,4300,22.66,Daniel Theis,3600,19.31,Jae'Sean Tate,4900,24.98
HOU,Alperen Sengun,4300,22.66,Daniel Theis,3600,19.31,Jalen Green,4500,23.63
HOU,Alperen Sengun,4300,22.66,Daniel Theis,3600,19.31,Kenyon Martin Jr.,3200,15.16
HOU,Alperen Sengun,4300,22.66,Daniel Theis,3600,19.31,Kevin Porter,5900,28.59
HOU,Alperen Sengun,4300,22.66,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98
HOU,Alperen Sengun,4300,22.66,Eric Gordon,4800,20.79,Jalen Green,4500,23.63
HOU,Alperen Sengun,4300,22.66,Eric Gordon,4800,20.79,Kenyon Martin Jr.,3200,15.16
HOU,Alperen Sengun,4300,22.66,Eric Gordon,4800,20.79,Kevin Porter,5900,28.59
HOU,Alperen Sengun,4300,22.66,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63
HOU,Alperen Sengun,4300,22.66,Jae'Sean Tate,4900,24.98,Kenyon Martin Jr.,3200,15.16
HOU,Alperen Sengun,4300,22.66,Jae'Sean Tate,4900,24.98,Kevin Porter,5900,28.59
HOU,Alperen Sengun,4300,22.66,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16
HOU,Alperen Sengun,4300,22.66,Jalen Green,4500,23.63,Kevin Porter,5900,28.59
HOU,Alperen Sengun,4300,22.66,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
HOU,Christian Wood,7400,35.67,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79
HOU,Christian Wood,7400,35.67,Daniel Theis,3600,19.31,Jae'Sean Tate,4900,24.98
HOU,Christian Wood,7400,35.67,Daniel Theis,3600,19.31,Jalen Green,4500,23.63
HOU,Christian Wood,7400,35.67,Daniel Theis,3600,19.31,Kenyon Martin Jr.,3200,15.16
HOU,Christian Wood,7400,35.67,Daniel Theis,3600,19.31,Kevin Porter,5900,28.59
HOU,Christian Wood,7400,35.67,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98
HOU,Christian Wood,7400,35.67,Eric Gordon,4800,20.79,Jalen Green,4500,23.63
HOU,Christian Wood,7400,35.67,Eric Gordon,4800,20.79,Kenyon Martin Jr.,3200,15.16
HOU,Christian Wood,7400,35.67,Eric Gordon,4800,20.79,Kevin Porter,5900,28.59
HOU,Christian Wood,7400,35.67,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63
HOU,Christian Wood,7400,35.67,Jae'Sean Tate,4900,24.98,Kenyon Martin Jr.,3200,15.16
HOU,Christian Wood,7400,35.67,Jae'Sean Tate,4900,24.98,Kevin Porter,5900,28.59
HOU,Christian Wood,7400,35.67,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16
HOU,Christian Wood,7400,35.67,Jalen Green,4500,23.63,Kevin Porter,5900,28.59
HOU,Christian Wood,7400,35.67,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
HOU,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98
HOU,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79,Jalen Green,4500,23.63
HOU,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79,Kenyon Martin Jr.,3200,15.16
HOU,Daniel Theis,3600,19.31,Eric Gordon,4800,20.79,Kevin Porter,5900,28.59
HOU,Daniel Theis,3600,19.31,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63
HOU,Daniel Theis,3600,19.31,Jae'Sean Tate,4900,24.98,Kenyon Martin Jr.,3200,15.16
HOU,Daniel Theis,3600,19.31,Jae'Sean Tate,4900,24.98,Kevin Porter,5900,28.59
HOU,Daniel Theis,3600,19.31,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16
HOU,Daniel Theis,3600,19.31,Jalen Green,4500,23.63,Kevin Porter,5900,28.59
HOU,Daniel Theis,3600,19.31,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
HOU,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63
HOU,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98,Kenyon Martin Jr.,3200,15.16
HOU,Eric Gordon,4800,20.79,Jae'Sean Tate,4900,24.98,Kevin Porter,5900,28.59
HOU,Eric Gordon,4800,20.79,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16
HOU,Eric Gordon,4800,20.79,Jalen Green,4500,23.63,Kevin Porter,5900,28.59
HOU,Eric Gordon,4800,20.79,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
HOU,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16
HOU,Jae'Sean Tate,4900,24.98,Jalen Green,4500,23.63,Kevin Porter,5900,28.59
HOU,Jae'Sean Tate,4900,24.98,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
HOU,Jalen Green,4500,23.63,Kenyon Martin Jr.,3200,15.16,Kevin Porter,5900,28.59
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Gary Harris,3000,12.07
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Moritz Wagner,3300,10.82
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Mychal Mulder,3100,9.02
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Franz Wagner,3900,24.85,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Mo Bamba,6400,34.64
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Mychal Mulder,3100,9.02
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Gary Harris,3000,12.07,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Jalen Suggs,4800,29.23,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82
ORL,Chuma Okeke,4000,19.27,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02
ORL,Chuma Okeke,4000,19.27,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Mo Bamba,6400,34.64,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Mo Bamba,6400,34.64,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02
ORL,Chuma Okeke,4000,19.27,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Moritz Wagner,3300,10.82,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Chuma Okeke,4000,19.27,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Chuma Okeke,4000,19.27,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Chuma Okeke,4000,19.27,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Mo Bamba,6400,34.64
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Mychal Mulder,3100,9.02
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,R.J. Hampton,4900,22.98
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,Gary Harris,3000,12.07,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,R.J. Hampton,4900,22.98
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,Jalen Suggs,4800,29.23,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82
ORL,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02
ORL,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98
ORL,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,Mo Bamba,6400,34.64,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02
ORL,Franz Wagner,3900,24.85,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98
ORL,Franz Wagner,3900,24.85,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,Moritz Wagner,3300,10.82,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Franz Wagner,3900,24.85,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Franz Wagner,3900,24.85,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Franz Wagner,3900,24.85,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,R.J. Hampton,4900,22.98
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,Terrence Ross,3600,20.09
ORL,Gary Harris,3000,12.07,Jalen Suggs,4800,29.23,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82
ORL,Gary Harris,3000,12.07,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02
ORL,Gary Harris,3000,12.07,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98
ORL,Gary Harris,3000,12.07,Mo Bamba,6400,34.64,Terrence Ross,3600,20.09
ORL,Gary Harris,3000,12.07,Mo Bamba,6400,34.64,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02
ORL,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98
ORL,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09
ORL,Gary Harris,3000,12.07,Moritz Wagner,3300,10.82,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Gary Harris,3000,12.07,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Gary Harris,3000,12.07,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Gary Harris,3000,12.07,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Gary Harris,3000,12.07,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82
ORL,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02
ORL,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98
ORL,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64,Terrence Ross,3600,20.09
ORL,Jalen Suggs,4800,29.23,Mo Bamba,6400,34.64,Wendell Carter,5500,32.56
ORL,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02
ORL,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98
ORL,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09
ORL,Jalen Suggs,4800,29.23,Moritz Wagner,3300,10.82,Wendell Carter,5500,32.56
ORL,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Jalen Suggs,4800,29.23,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Jalen Suggs,4800,29.23,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Jalen Suggs,4800,29.23,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Jalen Suggs,4800,29.23,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02
ORL,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98
ORL,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09
ORL,Mo Bamba,6400,34.64,Moritz Wagner,3300,10.82,Wendell Carter,5500,32.56
ORL,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Mo Bamba,6400,34.64,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Mo Bamba,6400,34.64,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Mo Bamba,6400,34.64,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98
ORL,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09
ORL,Moritz Wagner,3300,10.82,Mychal Mulder,3100,9.02,Wendell Carter,5500,32.56
ORL,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Moritz Wagner,3300,10.82,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Moritz Wagner,3300,10.82,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09
ORL,Mychal Mulder,3100,9.02,R.J. Hampton,4900,22.98,Wendell Carter,5500,32.56
ORL,Mychal Mulder,3100,9.02,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
ORL,R.J. Hampton,4900,22.98,Terrence Ross,3600,20.09,Wendell Carter,5500,32.56
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Dean Wade,4900,19.3
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Isaac Okoro,4700,22.4
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Jarrett Allen,7400,34.41
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Kevin Love,5500,21.97
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Lauri Markkanen,5400,27.18
CLE,Cedi Osman,5800,15.36,Darius Garland,7500,30.29,Ricky Rubio,6800,32.66
CLE,Cedi Osman,5800,15.36,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4
CLE,Cedi Osman,5800,15.36,Dean Wade,4900,19.3,Jarrett Allen,7400,34.41
CLE,Cedi Osman,5800,15.36,Dean Wade,4900,19.3,Kevin Love,5500,21.97
CLE,Cedi Osman,5800,15.36,Dean Wade,4900,19.3,Lauri Markkanen,5400,27.18
CLE,Cedi Osman,5800,15.36,Dean Wade,4900,19.3,Ricky Rubio,6800,32.66
CLE,Cedi Osman,5800,15.36,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41
CLE,Cedi Osman,5800,15.36,Isaac Okoro,4700,22.4,Kevin Love,5500,21.97
CLE,Cedi Osman,5800,15.36,Isaac Okoro,4700,22.4,Lauri Markkanen,5400,27.18
CLE,Cedi Osman,5800,15.36,Isaac Okoro,4700,22.4,Ricky Rubio,6800,32.66
CLE,Cedi Osman,5800,15.36,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97
CLE,Cedi Osman,5800,15.36,Jarrett Allen,7400,34.41,Lauri Markkanen,5400,27.18
CLE,Cedi Osman,5800,15.36,Jarrett Allen,7400,34.41,Ricky Rubio,6800,32.66
CLE,Cedi Osman,5800,15.36,Kevin Love,5500,21.97,Lauri Markkanen,5400,27.18
CLE,Cedi Osman,5800,15.36,Kevin Love,5500,21.97,Ricky Rubio,6800,32.66
CLE,Cedi Osman,5800,15.36,Lauri Markkanen,5400,27.18,Ricky Rubio,6800,32.66
CLE,Darius Garland,7500,30.29,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4
CLE,Darius Garland,7500,30.29,Dean Wade,4900,19.3,Jarrett Allen,7400,34.41
CLE,Darius Garland,7500,30.29,Dean Wade,4900,19.3,Kevin Love,5500,21.97
CLE,Darius Garland,7500,30.29,Dean Wade,4900,19.3,Lauri Markkanen,5400,27.18
CLE,Darius Garland,7500,30.29,Dean Wade,4900,19.3,Ricky Rubio,6800,32.66
CLE,Darius Garland,7500,30.29,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41
CLE,Darius Garland,7500,30.29,Isaac Okoro,4700,22.4,Kevin Love,5500,21.97
CLE,Darius Garland,7500,30.29,Isaac Okoro,4700,22.4,Lauri Markkanen,5400,27.18
CLE,Darius Garland,7500,30.29,Isaac Okoro,4700,22.4,Ricky Rubio,6800,32.66
CLE,Darius Garland,7500,30.29,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97
CLE,Darius Garland,7500,30.29,Jarrett Allen,7400,34.41,Lauri Markkanen,5400,27.18
CLE,Darius Garland,7500,30.29,Jarrett Allen,7400,34.41,Ricky Rubio,6800,32.66
CLE,Darius Garland,7500,30.29,Kevin Love,5500,21.97,Lauri Markkanen,5400,27.18
CLE,Darius Garland,7500,30.29,Kevin Love,5500,21.97,Ricky Rubio,6800,32.66
CLE,Darius Garland,7500,30.29,Lauri Markkanen,5400,27.18,Ricky Rubio,6800,32.66
CLE,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41
CLE,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4,Kevin Love,5500,21.97
CLE,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4,Lauri Markkanen,5400,27.18
CLE,Dean Wade,4900,19.3,Isaac Okoro,4700,22.4,Ricky Rubio,6800,32.66
CLE,Dean Wade,4900,19.3,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97
CLE,Dean Wade,4900,19.3,Jarrett Allen,7400,34.41,Lauri Markkanen,5400,27.18
CLE,Dean Wade,4900,19.3,Jarrett Allen,7400,34.41,Ricky Rubio,6800,32.66
CLE,Dean Wade,4900,19.3,Kevin Love,5500,21.97,Lauri Markkanen,5400,27.18
CLE,Dean Wade,4900,19.3,Kevin Love,5500,21.97,Ricky Rubio,6800,32.66
CLE,Dean Wade,4900,19.3,Lauri Markkanen,5400,27.18,Ricky Rubio,6800,32.66
CLE,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97
CLE,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41,Lauri Markkanen,5400,27.18
CLE,Isaac Okoro,4700,22.4,Jarrett Allen,7400,34.41,Ricky Rubio,6800,32.66
CLE,Isaac Okoro,4700,22.4,Kevin Love,5500,21.97,Lauri Markkanen,5400,27.18
CLE,Isaac Okoro,4700,22.4,Kevin Love,5500,21.97,Ricky Rubio,6800,32.66
CLE,Isaac Okoro,4700,22.4,Lauri Markkanen,5400,27.18,Ricky Rubio,6800,32.66
CLE,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97,Lauri Markkanen,5400,27.18
CLE,Jarrett Allen,7400,34.41,Kevin Love,5500,21.97,Ricky Rubio,6800,32.66
